CODE73,-11.5596,70.0765,-53.4905,0.0014,0.0024,0.0033,0.0000
CODE79,-117.3545,33.7808,66.5574,0.0017,0.0011,0.0009,0.0000
CODE80,-111.8470,52.5084,71.0058,0.0019,0.0015,0.0012,0.0000
CODE81,-50.7520,-8.1510,-62.5525,0.0009,0.0006,0.0016,0.0000
CODE82,-30.2124,10.6440,-63.1214,0.0009,0.0007,0.0026,0.0000
CODE83,-23.9452,36.5416,-71.3322,0.0010,0.0012,0.0031,0.0000
CODE84,-20.6088,57.9011,-68.6639,0.0010,0.0017,0.0027,0.0000
CODE85,-107.3553,21.0234,66.6821,0.0014,0.0009,0.0008,0.0000
CODE86,-17.5115,31.1438,-62.5526,0.0009,0.0010,0.0020,0.0000
CODE87,-120.4465,19.4490,59.7625,0.0018,0.0009,0.0009,0.0000
CODE88,-119.1802,-2.1617,45.9397,0.0018,0.0007,0.0008,0.0000
CODE89,-115.9519,-15.0039,32.3792,0.0017,0.0007,0.0007,0.0000
CODE90,-81.0439,-33.4630,-13.2590,0.0015,0.0012,0.0013,0.0000
CODE91,-10.3907,57.6399,-56.6907,0.0011,0.0018,0.0025,0.0000
CODE92,-34.1880,-1.3483,-57.6305,0.0009,0.0006,0.0016,0.0000
CODE93,-107.4690,-3.4876,51.5379,0.0014,0.0007,0.0008,0.0000
CODE94,-98.5978,55.0121,74.7268,0.0014,0.0015,0.0011,0.0000
CODE133,-83.3860,-29.8796,-23.1058,0.0010,0.0007,0.0010,0.0000
CODE134,-68.6595,-22.7116,-40.4613,0.0009,0.0006,0.0011,0.0000
CODE135,-83.1359,-35.1559,3.7146,0.0011,0.0007,0.0008,0.0000
CODE136,-69.5478,-35.1754,-16.0139,0.0010,0.0007,0.0010,0.0000
CODE137,-104.0392,-23.9379,12.2000,0.0012,0.0006,0.0007,0.0000
CODE138,-93.4051,-30.2627,-8.2358,0.0011,0.0007,0.0008,0.0000
CODE197,-30.2983,20.9557,-71.2810,0.0009,0.0008,0.0029,0.0000
CODE198,-102.0131,-21.0752,32.3771,0.0013,0.0007,0.0007,0.0000
CODE203,-111.1366,15.0610,61.2507,0.0024,0.0008,0.0013,0.0000
CODE204,-105.2269,33.4920,71.2546,0.0014,0.0011,0.0009,0.0000
CODE210,-50.2610,-20.0441,-45.0927,0.0009,0.0006,0.0013,0.0000
CODE216,-26.6857,10.8496,-61.3654,0.0009,0.0007,0.0017,0.0000
CSB-045-1,-87.7891,-32.0581,-18.3236,0.0011,0.0007,0.0010,0.0000
CSB-045-2,-86.8306,-31.5809,-19.4639,0.0011,0.0007,0.0010,0.0000
CSB-045-4,-84.8758,-30.6221,-21.7743,0.0011,0.0007,0.0010,0.0000
CSB-045-5,-67.4706,-22.1524,-42.2879,0.0010,0.0007,0.0014,0.0000
CSB-045-7,-65.5524,-21.2199,-44.5483,0.0009,0.0006,0.0013,0.0000
CSB-045-8,-64.5616,-20.7240,-45.7253,0.0010,0.0007,0.0017,0.0000
CSB-045-9,-87.1444,-35.3637,9.0941,0.0021,0.0013,0.0009,0.0000
CSB-045-10,-86.2591,-35.3586,7.8037,0.0012,0.0008,0.0008,0.0000
CSB-045-11,-85.3613,-35.3616,6.5052,0.0013,0.0008,0.0009,0.0000
CSB-045-12,-84.4753,-35.3645,5.2254,0.0012,0.0007,0.0009,0.0000
CSB-045-13,-68.4777,-35.3950,-17.9883,0.0011,0.0008,0.0011,0.0000
CSB-045-14,-67.5884,-35.3971,-19.2839,0.0012,0.0008,0.0012,0.0000
CSB-045-15,-66.6999,-35.3906,-20.5898,0.0010,0.0007,0.0010,0.0000
CSB-045-16,-65.7970,-35.4032,-21.8697,0.0011,0.0008,0.0011,0.0000
CSB-045-17,-107.3341,-22.2031,17.9223,0.0014,0.0007,0.0007,0.0000
CSB-045-18,-106.6207,-22.6466,16.5898,0.0015,0.0007,0.0007,0.0000
CSB-045-19,-105.9352,-23.0453,15.2458,0.0012,0.0006,0.0007,0.0000
CSB-045-20,-105.2390,-23.4612,13.9057,0.0012,0.0006,0.0007,0.0000
CSB-045-21,-92.6661,-30.9448,-10.2400,0.0011,0.0007,0.0009,0.0000
CSB-045-22,-91.9713,-31.3417,-11.6026,0.0011,0.0007,0.0008,0.0000
CSB-045-23,-91.2661,-31.7624,-12.9511,0.0011,0.0007,0.0009,0.0000
CSB-045-24,-90.5715,-32.1690,-14.3040,0.0011,0.0007,0.0009,0.0000
NUGGET133_1,-84.1369,-29.6451,-22.7918,0.0010,0.0007,0.0010,0.0000
NUGGET133_5,-83.9038,-29.3105,-23.2821,0.0010,0.0007,0.0010,0.0000
NUGGET133_15,-82.9751,-29.7147,-23.5549,0.0010,0.0007,0.0010,0.0000
NUGGET133_A,-83.3951,-29.0681,-23.8767,0.0010,0.0007,0.0010,0.0000
NUGGET133_B,-83.0061,-30.3480,-22.9339,0.0010,0.0007,0.0010,0.0000
NUGGET133_C,-83.3789,-30.5248,-22.4967,0.0010,0.0007,0.0010,0.0000
NUGGET133_D,-83.7568,-30.0842,-22.6426,0.0010,0.0007,0.0010,0.0000
NUGGET134_2,-69.5554,-22.3228,-40.2017,0.0009,0.0006,0.0011,0.0000
NUGGET134_5,-69.1795,-22.1479,-40.6391,0.0009,0.0006,0.0011,0.0000
NUGGET134_15,-68.2524,-22.5448,-40.9104,0.0009,0.0006,0.0011,0.0000
NUGGET134_A,-68.6729,-21.9013,-41.2335,0.0009,0.0006,0.0011,0.0000
NUGGET134_B,-68.2782,-23.1769,-40.2893,0.0009,0.0006,0.0011,0.0000
NUGGET134_C,-68.6484,-23.3556,-39.8538,0.0009,0.0006,0.0011,0.0000
NUGGET134_D,-69.0300,-22.9181,-39.9993,0.0009,0.0006,0.0011,0.0000
NUGGET135_1,-83.8774,-34.8300,3.9640,0.0011,0.0007,0.0008,0.0000
NUGGET135_6,-83.5633,-34.7082,3.1892,0.0011,0.0007,0.0009,0.0000
NUGGET135_15,-82.7623,-35.1696,3.2083,0.0011,0.0007,0.0008,0.0000
NUGGET135_A,-83.2201,-34.7082,2.6953,0.0011,0.0007,0.0008,0.0000
NUGGET135_B,-82.7264,-35.5118,4.0285,0.0011,0.0007,0.0008,0.0000
NUGGET135_C,-83.0646,-35.5118,4.5227,0.0012,0.0008,0.0008,0.0000
NUGGET135_D,-83.4709,-35.1716,4.2432,0.0011,0.0007,0.0008,0.0000
NUGGET136_2,-70.4393,-34.7249,-15.8648,0.0010,0.0007,0.0010,0.0000
NUGGET136_6,-69.9761,-34.7263,-16.5379,0.0010,0.0007,0.0010,0.0000
NUGGET136_15,-69.1742,-35.1907,-16.5164,0.0010,0.0007,0.0010,0.0000
NUGGET136_A,-69.6353,-34.7259,-17.0321,0.0010,0.0007,0.0010,0.0000
NUGGET136_B,-69.1403,-35.5317,-15.6964,0.0010,0.0007,0.0010,0.0000
NUGGET136_C,-69.4807,-35.5306,-15.2028,0.0010,0.0007,0.0010,0.0000
NUGGET136_D,-69.8850,-35.1887,-15.4817,0.0010,0.0007,0.0010,0.0000
NUGGET137_3,-104.4277,-23.3566,12.2893,0.0012,0.0006,0.0007,0.0000
NUGGET137_6,-104.2391,-23.3439,11.6794,0.0012,0.0006,0.0007,0.0000
NUGGET137_15,-103.7496,-24.1289,11.6772,0.0012,0.0006,0.0007,0.0000
NUGGET137_A,-103.9689,-23.5073,11.1682,0.0012,0.0006,0.0007,0.0000
NUGGET137_B,-103.8328,-24.4422,12.5037,0.0012,0.0006,0.0007,0.0000
NUGGET137_C,-104.1004,-24.2810,13.0173,0.0012,0.0006,0.0007,0.0000
NUGGET137_D,-104.3102,-23.7873,12.7444,0.0012,0.0006,0.0007,0.0000
NUGGET138_4,-93.8755,-29.5034,-8.2394,0.0011,0.0007,0.0008,0.0000
NUGGET138_6,-93.6076,-29.6636,-8.7527,0.0011,0.0007,0.0009,0.0000
NUGGET138_15,-93.1148,-30.4524,-8.7619,0.0011,0.0007,0.0009,0.0000
NUGGET138_A,-93.3384,-29.8227,-9.2668,0.0011,0.0007,0.0009,0.0000
NUGGET138_B,-93.1915,-30.7734,-7.9333,0.0011,0.0007,0.0008,0.0000
NUGGET138_C,-93.4606,-30.6159,-7.4193,0.0011,0.0007,0.0008,0.0000
NUGGET138_D,-93.6750,-30.1193,-7.6862,0.0011,0.0007,0.0008,0.0000
TARGET1,-66.5190,-21.6782,-43.4236,0.0009,0.0006,0.0012,0.0000
TARGET6,-85.8483,-31.1015,-20.6223,0.0011,0.0007,0.0009,0.0000
TARGET8,-53.5166,-0.1196,-67.4772,0.0009,0.0005,0.0016,0.0000
TARGET10,-69.8850,-30.2447,-29.0578,0.0009,0.0007,0.0011,0.0000
TARGET12,-82.2670,-33.4858,-11.6775,0.0012,0.0008,0.0009,0.0000
TARGET16,-49.4124,-14.7391,-51.2266,0.0008,0.0006,0.0013,0.0000
TARGET17,-39.0164,-2.1464,-59.1497,0.0008,0.0006,0.0017,0.0000
TARGET18,-49.0315,-14.3735,-51.5239,0.0008,0.0006,0.0014,0.0000
TARGET19,-48.6517,-14.0032,-51.8152,0.0008,0.0006,0.0014,0.0000
TARGET20,-48.9512,-14.9543,-50.8985,0.0008,0.0006,0.0015,0.0000
TARGET22,-99.6075,-26.8620,17.8795,0.0013,0.0007,0.0007,0.0000
TARGET24,-107.2570,39.7837,70.4872,0.0019,0.0012,0.0012,0.0000
TARGET25,-105.5891,45.8182,71.6204,0.0016,0.0013,0.0011,0.0000
TARGET26,-116.2474,60.4477,65.0268,0.0015,0.0016,0.0009,0.0000
TARGET27,-100.9045,58.3073,72.8245,0.0017,0.0017,0.0013,0.0000
TARGET28,-101.1034,79.1697,69.2502,0.0019,0.0023,0.0014,0.0000
TARGET29,-100.6463,78.9436,69.5785,0.0019,0.0023,0.0014,0.0000
TARGET30,-100.7852,79.6776,69.1582,0.0019,0.0024,0.0014,0.0000
TARGET31,-100.1872,78.7165,69.9033,0.0019,0.0023,0.0014,0.0000
TARGET32,-100.2946,79.4640,69.4972,0.0019,0.0024,0.0014,0.0000
TARGET33,-99.5405,79.0628,70.0524,0.0019,0.0023,0.0015,0.0000
TARGET34,-99.7291,80.0620,69.4752,0.0019,0.0024,0.0015,0.0000
TARGET35,-99.2730,79.8377,69.8045,0.0019,0.0024,0.0015,0.0000
TARGET37,-90.9048,92.2320,65.8270,0.0021,0.0030,0.0016,0.0000
TARGET38,-91.1097,91.6979,66.1302,0.0021,0.0030,0.0016,0.0000
TARGET39,-91.5147,92.5503,65.3664,0.0021,0.0030,0.0016,0.0000
TARGET40,-91.7705,91.1717,66.2491,0.0021,0.0030,0.0016,0.0000
TARGET41,-91.9797,91.9477,65.6195,0.0021,0.0030,0.0016,0.0000
TARGET42,-92.3798,91.4874,65.7883,0.0021,0.0030,0.0016,0.0000
TARGET43,-92.8280,91.7191,65.4517,0.0021,0.0030,0.0016,0.0000
TARGET44,-91.8845,76.3214,71.0188,0.0019,0.0023,0.0015,0.0000
TARGET45,-45.3398,-11.0349,-53.8779,0.0008,0.0006,0.0017,0.0000
TARGET46,-47.9138,-13.9465,-51.6992,0.0008,0.0007,0.0018,0.0000
TARGET47,-48.5316,-14.5800,-51.1920,0.0008,0.0007,0.0017,0.0000
TARGET48,-24.6320,21.8600,-64.7456,0.0009,0.0008,0.0025,0.0000
TARGET49,-25.9094,63.4964,-69.1086,0.0011,0.0019,0.0027,0.0000
TARGET50,-11.4091,80.8003,-46.9277,0.0015,0.0027,0.0031,0.0000
TARGET51,-15.9538,94.2929,-44.8299,0.0016,0.0033,0.0034,0.0000
TARGET52,-16.0519,94.8975,-44.2742,0.0016,0.0034,0.0034,0.0000
TARGET53,-16.5853,94.4040,-45.3926,0.0016,0.0033,0.0034,0.0000
TARGET54,-13.7928,95.5052,-34.6901,0.0018,0.0035,0.0032,0.0000
TARGET55,-16.1277,95.3414,-43.8682,0.0016,0.0034,0.0034,0.0000
TARGET56,-16.5518,95.0899,-44.6154,0.0016,0.0034,0.0034,0.0000
TARGET57,-17.0916,94.7668,-45.5497,0.0016,0.0034,0.0035,0.0000
TARGET58,-16.6106,95.5428,-44.1742,0.0016,0.0034,0.0034,0.0000
TARGET59,-17.1619,95.2184,-45.1508,0.0016,0.0034,0.0035,0.0000
TARGET61,-33.0759,5.7139,-61.8339,0.0008,0.0006,0.0023,0.0000
TARGET65,-123.7326,-2.5316,36.8750,0.0015,0.0007,0.0007,0.0000
TARGET66,-106.8194,-4.6818,49.8168,0.0014,0.0007,0.0008,0.0000
TARGET69,-35.2526,-2.4174,-56.6826,0.0009,0.0006,0.0016,0.0000
TARGET70,-99.1525,52.8422,74.1887,0.0015,0.0016,0.0011,0.0000
TARGET72,-11.0496,55.4124,-57.1159,0.0012,0.0018,0.0026,0.0000
TARGET73,-110.2813,24.1248,65.5351,0.0024,0.0010,0.0014,0.0000
TARGET74,-73.5122,101.3924,58.4933,0.0025,0.0039,0.0021,0.0000
TARGET75,-92.4614,92.1731,65.2761,0.0028,0.0036,0.0020,0.0000
TARGET76,-110.8898,2.5566,53.4720,0.0026,0.0007,0.0011,0.0000
TARGET77,-48.4893,-15.1681,-50.5696,0.0008,0.0007,0.0017,0.0000
TARGET78,-106.3465,-16.9377,34.3368,0.0021,0.0008,0.0008,0.0000
TARGET79,-47.4233,-14.3739,-51.1468,0.0009,0.0009,0.0020,0.0000
TARGET80,-11.7599,67.0668,-54.9830,0.0014,0.0030,0.0044,0.0000
TARGET81,-14.2817,49.4966,-61.2880,0.0013,0.0017,0.0033,0.0000
TARGET82,-16.6869,40.5848,-63.2368,0.0011,0.0014,0.0030,0.0000
TARGET83,-82.2017,91.1610,65.4540,0.0027,0.0042,0.0023,0.0000
TARGET85,-13.9023,91.1743,-40.0886,0.0019,0.0059,0.0053,0.0000
TARGET86,-110.0943,-5.2564,46.7538,0.0030,0.0008,0.0011,0.0000
TARGET87,-97.2687,66.4083,42.1982,0.0033,0.0032,0.0010,0.0000
TARGET88,-84.9110,61.9292,20.9562,0.0021,0.0021,0.0016,0.0000
TARGET89,-53.1151,22.5171,-52.5801,0.0012,0.0009,0.0024,0.0000
TARGET90,-79.1751,-23.4702,-43.2092,0.0035,0.0013,0.0027,0.0000
TARGET91,-110.0137,31.8844,67.6659,0.0067,0.0023,0.0031,0.0000
TARGET92,-119.5869,16.4093,44.3302,0.0025,0.0010,0.0011,0.0000
TARGET93,-76.0464,-35.9488,-7.7171,0.0015,0.0017,0.0013,0.0000
TARGET94,-97.9296,14.8713,11.6735,0.0027,0.0009,0.0016,0.0000
TARGET95,-51.2629,-15.9361,-50.3464,0.0009,0.0019,0.0033,0.0000
TARGET100,-75.6944,23.4022,-15.7713,0.0019,0.0010,0.0014,0.0000
TARGET102,-16.6643,25.4432,-63.4751,0.0016,0.0012,0.0045,0.0000
TARGET103,-95.3600,71.1929,71.6953,0.0065,0.0047,0.0041,0.0000
TARGET105,-85.5369,-9.4897,-22.4001,0.0268,0.0019,0.0047,0.0000
TARGET106,-122.7367,13.0879,46.7101,0.0039,0.0010,0.0010,0.0000
TARGET107,-115.1247,3.5831,29.3529,0.0030,0.0007,0.0020,0.0000
TARGET108,-82.9379,13.5755,-11.5279,0.0166,0.0036,0.0102,0.0000
TARGET109,-86.0898,-31.4314,-20.1715,0.0532,0.0320,0.0450,0.0000
TARGET110,-13.3144,90.5605,-40.0982,0.0045,0.0157,0.0200,0.0000
TARGET111,-17.7976,104.7394,-24.4822,0.0038,0.0176,0.0162,0.0000
TARGET118,-60.6534,-6.4767,-58.4341,0.0091,0.0008,0.0066,0.0000
TARGET119,-61.8303,-9.5339,-60.8241,0.0095,0.0011,0.0070,0.0000
TARGET120,-47.9556,20.8252,-61.4851,0.0087,0.0031,0.0080,0.0000
TARGET121,-55.9646,20.3527,-49.7232,0.0123,0.0039,0.0086,0.0000
TARGET122,-28.9180,15.2656,-64.6251,0.0009,0.0017,0.0142,0.0000
TARGET123,-54.4147,18.2306,-52.9457,0.0015,0.0009,0.0043,0.0000
TARGET124,-94.0613,-23.5947,-19.1002,0.0032,0.0014,0.0023,0.0000
TARGET125,-85.1595,-14.0809,-26.2324,0.0173,0.0023,0.0041,0.0000
TARGET126,-66.3693,21.5923,-32.4741,0.0126,0.0053,0.0183,0.0000
TARGET128,-63.7829,19.9461,-37.4315,0.0054,0.0025,0.0085,0.0000
TARGET129,-86.4286,18.2401,-3.6143,0.0032,0.0014,0.0019,0.0000
TARGET133,-61.0287,-6.3421,-58.7053,0.0101,0.0010,0.0080,0.0000
TARGET137,-96.7401,20.3938,12.6963,0.0036,0.0012,0.0010,0.0000
TARGET138,-87.4424,18.3842,-3.5122,0.0059,0.0022,0.0022,0.0000
TARGET146,-104.4238,-24.6466,10.9747,0.0041,0.0021,0.0011,0.0000
TARGET148,-114.8594,3.4146,29.5576,0.0043,0.0009,0.0030,0.0000
TARGET149,-21.8536,49.2901,-68.5243,0.0027,0.0150,0.0338,0.0000
TARGET150,-90.4833,-32.4860,-14.8535,0.0608,0.0349,0.0418,0.0000
TARGET152,-68.4824,15.2294,-33.2843,0.0124,0.0039,0.0176,0.0000
TARGET153,-84.4030,-2.0780,-18.5265,0.0185,0.0014,0.0139,0.0000
TARGET154,-77.4991,19.2069,-14.7439,0.0270,0.0079,0.0203,0.0000
