CODE73,-4092.980,917.496,210.324,0.165,0.061,0.058,0.000
CODE79,-1132.605,-1800.356,902.232,0.046,0.129,0.089,0.000
CODE80,-1189.824,-1583.748,1346.484,0.041,0.107,0.108,0.000
CODE81,-3655.876,-379.977,-1493.293,0.051,0.023,0.029,0.000
CODE82,-3809.746,203.246,-1154.500,0.231,0.027,0.086,0.000
CODE83,-4222.869,466.152,-664.265,0.084,0.026,0.031,0.000
CODE84,-4347.675,640.265,-167.153,0.112,0.034,0.042,0.000
CODE85,-1002.181,-1610.060,571.544,0.018,0.033,0.025,0.000
CODE86,-3962.522,602.365,-734.246,0.055,0.025,0.030,0.000
CODE87,-1165.972,-1938.974,526.602,0.044,0.143,0.069,0.000
CODE88,-1290.973,-2003.776,-96.102,0.033,0.112,0.027,0.000
CODE90,-2329.602,-1218.832,-1500.409,0.038,0.092,0.080,0.000
CODE91,-4054.305,892.003,-106.779,0.076,0.035,0.046,0.000
CODE92,-3580.495,55.621,-1361.701,0.046,0.025,0.023,0.000
CODE93,-1133.631,-1721.680,-123.440,0.018,0.035,0.019,0.000
CODE94,-1108.240,-1247.785,1383.079,0.045,0.059,0.064,0.000
CODE133,-2590.552,-1258.729,-1497.371,0.022,0.028,0.031,0.000
CODE134,-3040.664,-876.137,-1549.319,0.030,0.022,0.029,0.000
CODE135,-1942.582,-1256.636,-1398.265,0.019,0.026,0.028,0.000
CODE136,-2388.491,-932.180,-1622.344,0.025,0.022,0.028,0.000
CODE137,-1860.959,-1737.227,-953.108,0.016,0.034,0.024,0.000
CODE138,-2262.783,-1509.046,-1325.857,0.018,0.031,0.030,0.000
CODE154,-3758.970,1308.793,-257.851,0.079,0.050,0.051,0.000
CODE160,-4003.508,821.123,-858.617,0.089,0.035,0.036,0.000
CODE161,-3871.971,1849.410,-414.703,0.118,0.084,0.065,0.000
CODE166,-3924.362,1672.333,-1060.325,0.217,0.129,0.087,0.000
CODE196,138.085,-1276.438,678.436,0.152,0.170,0.108,0.000
CODE197,-4090.851,243.639,-992.893,0.065,0.023,0.027,0.000
CODE198,-1412.446,-1668.165,-719.758,0.018,0.034,0.021,0.000
CODE202,-519.782,-1889.187,635.477,0.034,0.064,0.040,0.000
CODE203,-1079.570,-1729.845,402.161,0.040,0.104,0.049,0.000
CODE204,-1005.007,-1503.283,888.279,0.020,0.035,0.031,0.000
CODE209,-778.988,-1560.515,656.547,0.022,0.046,0.031,0.000
CODE210,-3144.858,-415.243,-1608.524,0.040,0.021,0.027,0.000
CODE214,-10.700,-1731.461,304.559,0.123,0.175,0.074,0.000
CODE215,-156.003,-1608.864,782.188,0.100,0.142,0.091,0.000
CODE216,-3765.931,290.824,-1148.280,0.044,0.022,0.022,0.000
CSB-045-1,-2464.344,-1372.799,-1487.545,0.021,0.029,0.032,0.000
CSB-045-2,-2494.013,-1347.878,-1490.798,0.022,0.029,0.032,0.000
CSB-045-3,-2524.061,-1322.377,-1494.259,0.022,0.028,0.032,0.000
CSB-045-4,-2554.017,-1297.096,-1497.636,0.022,0.029,0.032,0.000
CSB-045-5,-3085.983,-844.983,-1559.055,0.039,0.026,0.033,0.000
CSB-045-6,-3115.662,-820.285,-1562.396,0.040,0.024,0.034,0.000
CSB-045-7,-3144.772,-795.244,-1565.865,0.046,0.028,0.035,0.000
CSB-045-8,-3175.382,-769.410,-1569.261,0.038,0.024,0.032,0.000
CSB-045-9,-1821.063,-1354.121,-1338.660,0.020,0.030,0.029,0.000
CSB-045-10,-1850.302,-1332.970,-1353.171,0.020,0.029,0.029,0.000
CSB-045-11,-1879.639,-1311.503,-1367.991,0.020,0.031,0.030,0.000
CSB-045-12,-1908.596,-1290.421,-1382.606,0.019,0.026,0.028,0.000
CSB-045-13,-2433.295,-908.529,-1646.528,0.026,0.023,0.029,0.000
CSB-045-14,-2462.424,-887.205,-1661.224,0.032,0.025,0.033,0.000
CSB-045-15,-2492.135,-865.913,-1675.780,0.027,0.022,0.029,0.000
CSB-045-16,-2521.056,-844.529,-1690.802,0.034,0.026,0.031,0.000
CSB-045-17,-1746.923,-1808.766,-849.889,0.016,0.048,0.023,0.000
CSB-045-18,-1772.807,-1793.432,-874.869,0.016,0.034,0.023,0.000
CSB-045-19,-1799.408,-1778.775,-899.018,0.016,0.036,0.023,0.000
CSB-045-20,-1825.759,-1763.879,-923.483,0.016,0.034,0.023,0.000
CSB-045-21,-2300.392,-1494.002,-1364.143,0.018,0.031,0.030,0.000
CSB-045-22,-2327.399,-1479.240,-1388.447,0.019,0.032,0.031,0.000
CSB-045-23,-2353.914,-1464.116,-1413.130,0.019,0.030,0.031,0.000
CSB-045-24,-2380.634,-1449.244,-1437.556,0.019,0.030,0.031,0.000
NUGGET133_1,-2587.218,-1277.566,-1488.588,0.022,0.029,0.031,0.000
NUGGET133_5,-2601.726,-1271.288,-1487.234,0.022,0.029,0.031,0.000
NUGGET133_15,-2601.903,-1248.087,-1499.143,0.023,0.028,0.031,0.000
NUGGET133_A,-2617.103,-1258.074,-1489.085,0.023,0.029,0.031,0.000
NUGGET133_B,-2580.812,-1249.570,-1505.396,0.022,0.028,0.031,0.000
NUGGET133_C,-2569.524,-1259.249,-1504.015,0.022,0.028,0.031,0.000
NUGGET133_D,-2578.341,-1268.379,-1496.263,0.022,0.028,0.031,0.000
NUGGET134_2,-3040.551,-898.488,-1537.887,0.030,0.022,0.029,0.000
NUGGET134_5,-3051.791,-888.715,-1539.294,0.030,0.022,0.029,0.000
NUGGET134_15,-3052.080,-865.608,-1551.073,0.030,0.021,0.028,0.000
NUGGET134_A,-3067.196,-875.546,-1541.054,0.030,0.022,0.029,0.000
NUGGET134_B,-3030.985,-866.951,-1557.292,0.030,0.021,0.028,0.000
NUGGET134_C,-3019.722,-876.575,-1555.968,0.029,0.021,0.029,0.000
NUGGET134_D,-3028.490,-885.797,-1548.269,0.030,0.022,0.029,0.000
NUGGET135_1,-1939.514,-1269.870,-1382.198,0.019,0.026,0.028,0.000
NUGGET135_6,-1958.112,-1260.692,-1385.966,0.020,0.026,0.028,0.000
NUGGET135_15,-1953.890,-1247.892,-1404.649,0.020,0.026,0.028,0.000
NUGGET135_A,-1969.206,-1252.502,-1391.543,0.019,0.026,0.028,0.000
NUGGET135_B,-1932.640,-1251.711,-1409.212,0.020,0.026,0.028,0.000
NUGGET135_C,-1921.477,-1259.827,-1403.652,0.020,0.026,0.028,0.000
NUGGET135_D,-1930.480,-1264.842,-1392.926,0.019,0.026,0.028,0.000
NUGGET136_2,-2388.740,-947.295,-1602.390,0.024,0.022,0.028,0.000
NUGGET136_6,-2403.959,-936.227,-1610.011,0.025,0.022,0.028,0.000
NUGGET136_15,-2399.737,-923.437,-1628.676,0.025,0.022,0.028,0.000
NUGGET136_A,-2415.133,-928.080,-1615.597,0.025,0.022,0.028,0.000
NUGGET136_B,-2378.532,-927.314,-1633.304,0.025,0.022,0.028,0.000
NUGGET136_C,-2367.364,-935.449,-1627.678,0.025,0.022,0.028,0.000
NUGGET136_D,-2376.425,-940.430,-1616.948,0.025,0.022,0.028,0.000
NUGGET137_3,-1864.608,-1748.184,-939.929,0.016,0.034,0.024,0.000
NUGGET137_6,-1878.550,-1745.092,-946.835,0.015,0.034,0.024,0.000
NUGGET137_15,-1870.924,-1730.922,-963.306,0.016,0.034,0.024,0.000
NUGGET137_A,-1888.549,-1739.252,-956.282,0.015,0.034,0.024,0.000
NUGGET137_B,-1849.173,-1730.086,-960.089,0.016,0.033,0.024,0.000
NUGGET137_C,-1839.065,-1735.789,-950.671,0.016,0.034,0.024,0.000
NUGGET137_D,-1850.090,-1743.060,-943.579,0.016,0.034,0.024,0.000
NUGGET138_4,-2270.225,-1522.720,-1310.048,0.017,0.031,0.029,0.000
NUGGET138_6,-2280.363,-1517.005,-1319.464,0.018,0.031,0.030,0.000
NUGGET138_15,-2272.886,-1502.734,-1336.047,0.018,0.031,0.030,0.000
NUGGET138_A,-2290.411,-1511.171,-1328.832,0.018,0.031,0.030,0.000
NUGGET138_B,-2250.946,-1501.680,-1332.975,0.018,0.030,0.029,0.000
NUGGET138_C,-2240.834,-1507.418,-1323.626,0.017,0.030,0.029,0.000
NUGGET138_D,-2251.716,-1514.721,-1316.393,0.017,0.031,0.029,0.000
TARGET1,-3845.223,-414.429,-1342.908,0.047,0.023,0.026,0.000
TARGET2,-1503.860,-2118.543,-167.412,0.022,0.041,0.018,0.000
TARGET3,-4415.246,534.383,-22.064,0.089,0.029,0.045,0.000
TARGET8,-4045.198,866.201,-158.703,0.074,0.034,0.044,0.000
TARGET9,-1161.922,-1711.320,-168.851,0.019,0.036,0.019,0.000
TARGET10,-1405.711,-1658.106,1491.676,0.026,0.038,0.049,0.000
TARGET11,-1101.989,-1270.741,1330.832,0.029,0.044,0.044,0.000
TARGET19,-1640.588,-929.242,2115.300,0.054,0.061,0.078,0.000
TARGET20,-1633.089,-940.973,2107.946,0.053,0.061,0.078,0.000
TARGET21,-1643.592,-951.021,2112.071,0.053,0.059,0.076,0.000
TARGET22,-3550.520,25.183,-1373.177,0.042,0.022,0.021,0.000
TARGET23,-1455.467,-1169.060,1910.872,0.042,0.058,0.075,0.000
TARGET24,-1450.325,-1185.468,1899.783,0.041,0.058,0.075,0.000
TARGET25,-1434.122,-1185.977,1886.011,0.041,0.058,0.074,0.000
TARGET26,-1460.792,-1196.684,1903.609,0.041,0.058,0.076,0.000
TARGET27,-1444.299,-1196.317,1890.104,0.041,0.058,0.075,0.000
TARGET28,-1454.537,-1206.627,1894.166,0.041,0.058,0.075,0.000
TARGET30,-3939.901,387.638,-936.464,0.058,0.022,0.025,0.000
TARGET33,-3322.968,-362.627,-1550.402,0.039,0.018,0.024,0.000
TARGET34,-3332.550,-350.822,-1546.270,0.039,0.018,0.024,0.000
TARGET35,-3333.093,-373.059,-1546.579,0.039,0.019,0.024,0.000
TARGET36,-3342.751,-362.242,-1542.499,0.040,0.019,0.025,0.000
TARGET37,-3349.108,-333.089,-1538.948,0.042,0.019,0.026,0.000
TARGET38,-3352.287,-351.437,-1538.269,0.040,0.018,0.024,0.000
TARGET39,-3422.097,-258.091,-1502.842,0.046,0.019,0.026,0.000
TARGET40,-3615.082,-66.325,-1373.876,0.048,0.019,0.024,0.000
TARGET41,-3739.509,112.224,-1243.372,0.052,0.020,0.023,0.000
TARGET42,-4037.063,968.907,513.478,0.097,0.047,0.063,0.000
TARGET47,-2709.039,-935.653,-1615.691,0.028,0.023,0.030,0.000
TARGET53,-4101.004,899.293,129.084,0.107,0.045,0.055,0.000
TARGET54,-2294.543,-1248.499,-1481.687,0.024,0.033,0.033,0.000
TARGET55,-1409.977,-1755.839,-590.080,0.027,0.089,0.021,0.000
TARGET56,-1147.526,-1779.192,45.750,0.035,0.095,0.032,0.000
TARGET57,-1232.362,-1794.473,-196.033,0.040,0.127,0.025,0.000
TARGET58,-1060.338,-1668.975,643.996,0.040,0.096,0.058,0.000
TARGET59,-1184.827,-1290.586,1450.371,0.042,0.090,0.106,0.000
TARGET60,-1107.302,-1459.184,1173.980,0.041,0.090,0.088,0.000
TARGET61,-1475.718,-1971.746,-529.117,0.029,0.137,0.021,0.000
TARGET62,-1483.059,-1969.737,-542.132,0.028,0.132,0.020,0.000
TARGET63,-1692.956,-1637.467,-992.602,0.018,0.072,0.030,0.000
TARGET64,-1081.790,-1526.319,1033.141,0.040,0.092,0.080,0.000
TARGET65,-1469.450,-1978.278,-509.880,0.028,0.128,0.019,0.000
TARGET66,-1445.219,-1158.755,1906.859,0.042,0.058,0.075,0.000
TARGET67,-1375.671,-992.807,1807.629,0.048,0.082,0.129,0.000
TARGET68,-1651.218,-940.013,2119.147,0.054,0.061,0.079,0.000
TARGET69,-1651.205,-915.263,2124.719,0.055,0.064,0.087,0.000
TARGET70,-1636.844,-901.603,2119.190,0.055,0.064,0.086,0.000
TARGET71,-1618.809,-927.280,2102.415,0.053,0.064,0.085,0.000
TARGET72,-1624.152,-693.412,2056.171,0.059,0.064,0.083,0.000
TARGET73,-1865.130,-438.230,2190.562,0.075,0.081,0.148,0.000
TARGET74,-2570.929,-1496.714,-1275.582,0.034,0.069,0.042,0.000
TARGET75,-4061.633,662.961,-528.672,0.180,0.050,0.036,0.000
TARGET76,-4093.227,760.650,-317.883,0.169,0.053,0.038,0.000
TARGET77,-3312.818,-352.158,-1554.201,0.072,0.021,0.049,0.000
TARGET78,-3331.811,-322.773,-1545.662,0.092,0.023,0.060,0.000
TARGET81,-3520.590,1646.428,-108.355,0.093,0.072,0.064,0.000
TARGET82,-3511.165,1631.709,-97.560,0.092,0.071,0.064,0.000
TARGET84,-1152.521,-1669.765,1093.537,0.116,0.313,0.253,0.000
TARGET88,-3974.954,954.067,821.846,0.121,0.060,0.077,0.000
TARGET89,-4114.983,916.092,858.405,0.133,0.060,0.079,0.000
TARGET90,-4107.857,916.453,877.675,0.132,0.060,0.079,0.000
TARGET91,-4102.366,916.578,891.731,0.131,0.060,0.080,0.000
TARGET92,-4130.045,901.036,858.506,0.134,0.059,0.079,0.000
TARGET93,-4118.235,905.013,881.080,0.133,0.060,0.080,0.000
TARGET94,-4112.119,905.608,895.585,0.132,0.060,0.080,0.000
TARGET95,-4137.706,890.215,867.470,0.135,0.059,0.079,0.000
TARGET96,-4132.402,890.471,881.574,0.135,0.059,0.080,0.000
TARGET97,-1163.937,-1636.259,1165.291,0.116,0.310,0.274,0.000
TARGET99,-3506.388,1657.628,-97.798,0.103,0.077,0.064,0.000
TARGET100,-3499.444,1645.712,-89.824,0.114,0.081,0.065,0.000
TARGET101,-3489.808,1656.216,-83.085,0.101,0.076,0.065,0.000
TARGET104,-3888.525,976.607,968.958,0.138,0.068,0.083,0.000
TARGET109,-1625.367,-908.877,2110.683,0.054,0.064,0.089,0.000
TARGET110,-1432.881,-1168.701,1892.720,0.048,0.111,0.175,0.000
TARGET121,-1719.774,-1882.537,-131.761,0.120,0.154,0.020,0.000
TARGET122,-3883.271,254.512,-1067.916,0.198,0.029,0.068,0.000
TARGET126,-1961.764,-1174.340,1343.301,0.223,0.129,0.162,0.000
TARGET128,-1081.113,-1621.325,862.283,0.087,0.198,0.145,0.000
TARGET129,-1080.023,-1620.647,864.852,0.084,0.192,0.140,0.000
